simbolo,descripcion,moneda,mercado,pais,paneles,visto_desde
TXMJ8,BONO TESORO NACIONAL TASA DUAL CER/TAMAR 30/06/28 $,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TXMJ9,BONO TESORO NACIONAL TASA DUAL CER/TAMAR 29-06-29,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TXN,Cedear Texas Instruments Incor,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
TXNC,Cedear Texas Instruments Incor,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
TXND,Cedear Texas Instruments Incor,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
TXR,Cedear Ternium S.A.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
TXRC,Cedear Ternium S.A.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
TXRD,Cedear Ternium S.A.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
TXS7D,B. TES. NAC. CERO CUPON AJ. CER 30/09/27,US$,BCBA,argentina,Bonos/Todos,2026-08-29
TXS8C,B. TES. NAC. CERO CUPON AJ. CER 29/09/28,US$,BCBA,argentina,Bonos/Todos,2026-08-29
TXS8D,B. TES. NAC. CERO CUPON AJ. CER 29/09/28,US$,BCBA,argentina,Bonos/Todos,2026-08-29
TY27P,Bono del Tesoro Nacional en Pesos CER Vto. 23/05/2,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TY30C,Bono Tes Nac Tf V.30/05/2030 $ Cg,US$,BCBA,argentina,Bonos/Todos,2026-08-29
TY30D,BONO TES NAC TF V.30/05/2030 $ CG,US$,BCBA,argentina,Bonos/Todos,2026-08-29
TY30P,BONO TES NAC TF V.30/05/2030 $ CG,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TY37C,On Toyota Cia. Financiera Cl.37 06/11/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
TY37D,On Toyota Cia. Financiera Cl.37 06/11/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
TY37O,On Toyota Cia. Financiera Cl.37 06/11/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
TY38C,On Toyota Cia. Financiera Cl.38 06/03/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
TY38D,On Toyota Cia. Financiera Cl.38 06/03/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
TY38O,On Toyota Cia. Financiera Cl.38 06/03/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
TY41O,On Toyota Compañia Financiera Argentina Cl.41 22/06/28 Uva,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
TZV27,BONO TESORO NACIONAL VINC. USD CERO CUPON 30/06/27,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZV28,B. T. NAC. VINC. USD CERO CUPON 30/06/28,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZV7D,BONO TESORO NACIONAL VINC. USD CERO CUPON 30/06/27,US$,BCBA,argentina,Bonos/Todos,2026-08-29
TZV8C,B. T. NAC. VINC. USD CERO CUPON 30/06/28,US$,BCBA,argentina,Bonos/Todos,2026-08-29
TZVD8,BONO TESORO NACIONAL VINC. USD CERO CUPON 15/12/28 USD,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZX27,BONO REP ARG AJ CER Vto. 30/06/27,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZX28,BONO REP ARG AJ CER V30/06/28,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZX7D,BONO REP ARG AJ CER Vto. 30/06/27,US$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXA7,Bono Tesoro Nacional Cero Cuponcon Ajuste Por Cer 30/04/27 $,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXD6,Bono del Tesoro Boncer Vto 15/12/26,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXD7,BONTES $ A DESC AJ CER Vto. 15/12/27,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXD8,BONO TESORO NACIONAL CERO CUPON AJUSTABLE CER 15/12/28 $,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXM7,BONO TESORO NAC AJ CER V31/03/27 $ CG,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXM8,B. TES. NAC. CERO CUPON AJ. CER 31/03/28,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXM9,B. TES. NAC. CERO CUPON AJ. CER 28/03/29,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXO6,Bono del Tesoro Boncer Vto 30/10/2026,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXO7,BONO TESORO NACIONAL CERO CUPON AJUSTABLE CER 29/10/27 $,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXS7,B. TES. NAC. CERO CUPON AJ. CER 30/09/27,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXS8,B. TES. NAC. CERO CUPON AJ. CER 29/09/28,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
TZXY7,BONO TESORO NACIONAL CERO CUPON AJUSTABLE CER 31/05/27 $,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
UAL,Cedear United Airlines Holding,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UALC,Cedear United Airlines Holding,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UALD,Cedear United Airlines Holding,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UBER,Cedear Uber Technologies Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UBERC,Cedear Uber Technologies Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UBERD,Cedear Uber Technologies Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UGP,Cedear Ultrapar Participagues,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UGPD,Cedear Ultrapar Participacoes,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UL,Cedear Unilever N.V.Ny Reg.Sha,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ULC,Cedear Unilever N.V.Ny Reg.Sha,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ULD,Cedear Unilever N.V.Ny Reg.Sha,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UNH,Cedear Unitedhealth Group Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UNHC,Cedear Unitedhealth Group Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UNHD,Cedear Unitedhealth Group Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UNP,Cedear Union Pacific Corp,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UNPC,Cedear Union Pacific Corp,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UNPD,Cedear Union Pacific Corp,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UPST,Cedear Upstart Holdings Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UPSTC,Cedear Upstart Holdings Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
UPSTD,Cedear Upstart Holdings Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
URA,Cedear Global X Uranium Etf,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
URAC,Cedear Global X Uranium Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
URAD,Cedear Global X Uranium Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
URBN,"Cedear Urban Outfitters, Inc.",AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
URBND,"Cedear Urban Outfitters, Inc.",US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
USB,Cedear U.S. Bancorp,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
USD VINC. 30/10/26,L.T Na Vinc Usd Cero Cupon 30/10/2026,AR$,BCBA,argentina,Letras/Todas,2026-08-29
USO,Cedear United State Oil Fund L,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
USOD,Cedear United State Oil Fund Lp,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
V,Cedear Visa Inc,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VAL3C,Cedear Vale S.A.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VAL3D,Cedear Vale S.A.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VALE,Cedear Vale,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VALE3,Cedear Vale S.A.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VALEC,Cedear Vale,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VALED,Cedear Vale,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VALO,Banco de Valores S.A.,AR$,BCBA,argentina,Acciones/Merval Argentina,2026-08-29
VALOD,Banco de Valores S.A.,US$,BCBA,argentina,Acciones/Merval Argentina,2026-08-29
VBC1D,On Banco De Valores Cl.1 V.11/03/2027 U$S,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VBC1O,On Banco De Valores Cl.1 V.11/03/2027 U$S,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VBC2C,On Banco De Valores Cl.2 C.05/09/26 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VBC2D,On Banco De Valores Cl.2 C.05/09/26 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VBC2O,On Banco De Valores Cl.2 C.05/09/26 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VBC3O,On Banco De Valores Cl.3 24/10/26 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VC,Cedear Visa Inc,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VD,Cedear Visa Inc,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VEA,Cedear Vanguard Ftse Developed,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VEAC,Cedear Vanguard Ftse Developed,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VEAD,Cedear Vanguard Ftse Developed,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VIG,Cedear Etf Vanguard Dividend Appreciation,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VIGD,Cedear Etf Vanguard Dividend A,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VIST,Cedear Vista Oil & Gas Sab De,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VISTC,Cedear Vista Oil & Gas Sab De,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VISTD,Cedear Vista Oil & Gas Sab De,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VIV,Cedear Telefonica Brasil S.A.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VIVD,Cedear Telefonica Brasil S.A.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VIVT3,Cedear Telefonica Brasil S.A.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VOD,Cedear Vodafone Group Plc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VODC,Cedear Vodafone Group Plc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VODD,Cedear Vodafone Group Plc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VRSN,"Cedear Verisign, Inc.",AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VRSND,"Cedear Verisign, Inc.",US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VRTX,Cedear Vertex Pharmaceuticals,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VRTXD,Cedear Vertex Pharmaceuticals,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VS1VC,On Vista Energy S.A.U. Cl. Xxix 10/06/33 (Adic.),US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VS1VD,On Vista Energy S.A.U. Cl. Xxix 10/06/33 (Adic.),US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VS1VO,On Vista Energy S.A.U. Cl. Xxix 10/06/33 (Adic.),AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCIC,On Vista Energy Cl 17 V06/12/26 Usdc,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCID,On Vista Energy Cl 17 V06/12/26 U$S,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCIO,On Vista Energy Cl 17 V06/12/26 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCJC,On Vista Energy 18 V03/03/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCJD,On Vista Energy 18 V03/03/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCJO,On Vista Energy 18 V03/03/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCKC,On Vista Energy 19 V03/03/28 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCKD,On Vista Energy 19 V03/03/28 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCKO,On Vista Energy 19 V03/03/28 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCOD,On Vista Energy 23 V06/03/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCOO,On Vista Energy 23 V06/03/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCPD,On Vista Energy Cl.24 V03/05/29 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCPO,On Vista Energy Cl.24 V03/05/29 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCQD,On Vista Energy Cl.25 V08/07/28 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCQO,On Vista Energy Cl.25 V08/07/28 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCRC,On Vista Energy Cl.26 V10/10/31 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCRD,On Vista Energy Cl.26 Vto. 10/10/31 U$S,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCRO,On Vista Energy Cl.26 Vto. 10/10/31 U$S,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCTD,On Vista Energy Cl. Xxvii V.10/12/35,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCTO,On Vista Energy Cl. Xxvii V.10/12/35,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCUC,On Vista Energy Cl.28 V07/03/30 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCUD,On Vista Energy Cl.28 V07/03/30 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCUO,On Vista Energy Cl.28 V07/03/30 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCVC,Vista Energy A Regs 8.5% 10/06/33,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCVD,Vista Energy A Regs 8.5% 10/06/33,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCVO,Vista Energy A Regs 8.5% 10/06/33,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCWC,On Vista Energy Argentina Cl.30 15/03/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCWD,On Vista Energy Argentina Cl.30 15/03/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCWO,On Vista Energy Argentina Cl.30 15/03/27 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCXC,On Vista Energy Argent 7.875 08/04/38,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCXD,On Vista Energy Argent 7.875 08/04/38,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCXO,On Vista Energy Argent 7.875 08/04/38,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCYC,On Vista Energy Argentina Cl.32 16/01/28 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCYD,On Vista Energy Argentina Cl.32 16/01/28 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCYO,On Vista Energy Argentina Cl.32 16/01/28 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCZC,On Vista Energy Argentina Cl.33 16/07/29 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCZD,On Vista Energy Argentina Cl.33 16/07/29 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VSCZO,On Vista Energy Argentina Cl.33 16/07/29 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VST,Cedear Vistra Corporation,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VSTD,Cedear Vistra Corporation,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VWCGO,On Volkswagen Financial Services Compañia Financiera Cl.15 18/06/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VWCHO,On Volkswagen Financial Services Compañia Financiera Cl.16 18/03/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
VXX,Cedear Ipath Series B S&P 500 Vix Etf,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VXXD,CEDEAR IPATH SERIES B S&P 500 VIX ETF USD,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VZ,Cedear Verizon Communications,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VZC,Cedear Verizon Communications,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
VZD,Cedear Verizon Communications,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
WBO,Cedear Weibo Corporation,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
WBOD,Cedear Weibo Corporation,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
WBS1C,On Banco Mariva S.1 29/09/26 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
WBS1D,On Banco Mariva S.1 29/09/26 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
WBS1O,On Banco Mariva S.1 29/09/26 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
WBS3C,On Banco Mariva S.3 06/07/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
WBS3D,On Banco Mariva S.3 06/07/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
WBS3O,On Banco Mariva S.3 06/07/27 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
WEGE3,Cedear Weg S.A.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
WFC,Cedear Wells Fargo & Co,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
WFCC,Cedear Wells Fargo & Co,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
WFCD,Cedear Wells Fargo & Co,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
WMT,Cedear Walmart Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
WMTC,Cedear Walmart Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
WMTD,Cedear Walmart Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
X29E7,LETRA TESORO NACIONAL AJUSTABLE CER A DESCUENTO 29/01/27 $,AR$,BCBA,argentina,Letras/Todas,2026-08-29
X29E7 - VENTANA,X29E7 VENTANA,AR$,BCBA,argentina,Letras/Todas,2026-08-29
X30N6,Letra Tesoro Nacional Ajustable Cer A Descuento 30,AR$,BCBA,argentina,Letras/Todas,2026-08-29
X30S6,L Tesoro Nacio Aj Cer A Des 30/09/26 $,AR$,BCBA,argentina,Letras/Todas,2026-08-29
XBN26,Lt Prov. Buenos Aires Ajustable Cer A Descuento 19/11/26 $,AR$,BCBA,argentina,Letras/Todas,2026-08-29
XLB,Cedear State Street Materials Select Sector Spdr E,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLBC,Cedear The Materials Select Se,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLBD,Cedear The Materials Select Sector Spdr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLC,Cedear State Street Communication Services Select,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLCC,Cedear The Communication Servi,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLCD,Cedear The Communication Services,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLE,Cedear Energy Select Sector Sp,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLEC,Cedear Energy Select Sector Sp,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLED,Cedear Energy Select Sector Sp,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLF,Cedear Financial Select Sector,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLFC,Cedear Financial Select Sector,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLFD,Cedear Financial Select Sector,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLI,Cedear State Street Industrial Select Sector Spdr,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLIC,Cedear The Industrial Select S,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLID,Cedear The Industrial Select Sector Spdr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLK,Cedear State Street Technology Select Sector Spdr,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLKC,Cedear The Technology Select S,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLKD,Cedear The Technology Select Sector Spdr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLP,Cedear State Street Consumer Staples Select Sector,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLPC,Cedear The Consumer Staples Select Sector Spdr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLPD,Cedear The Consumer Staples Select Sector Spdr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLRE,Cedear State Street Real Estate Select Sector Spdr,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLREC,Cedear The Real Estate Select,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLRED,Cedear The Real Estate Select,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLU,Cedear Utilities Select Sector,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLUD,Cedear Utilities Select Sector,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLV,Cedear State Street Health Care Select Sector Spdr,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLVC,Cedear The Health Care Select,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLVD,Cedear The Health Care Select Sector Spdr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLY,Cedear State Street Consumer Discretionary Select,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLYC,Cedear The Consumer Discretion,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XLYD,Cedear The Consumer Discretionary Select Sector,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XMC1D,On Minera Exar Cl.1 V.11/11/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
XMC1O,On Exar Clase 1 Vt 11/11/2027,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
XME,CEDEAR STATE STREET SPDR S&P METALS & MINING ETF,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XMEC,Cedear State Street Spdr S&P Metals & Mining Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XMED,Cedear State Street Spdr S&P Metals & Mining Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XN6C,Letra Tesoro Nacional Ajustable Cer A Descuento 30,US$,BCBA,argentina,Letras/Todas,2026-08-29
XN6D,Letra Tesoro Nacional Ajustable Cer A Descuento 30 Usd,US$,BCBA,argentina,Letras/Todas,2026-08-29
XOM,Cedear Exxon Mobil Corporation,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XOMC,Cedear Exxon Mobil Corporation,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XOMD,Cedear Exxon Mobil Corporation,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XP,Cedear Xp Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XPC,Cedear Xp Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XPD,Cedear Xp Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XPEV,Cedear Xpeng Inc,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XPEVD,Cedear Xpeng Inc,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XROX,Cedear  Xerox Corporation,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XROXD,Cedear  Xerox Corporation,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XS6C,L Tesoro Nacio Aj Cer A Des 30/09/26 $,US$,BCBA,argentina,Letras/Todas,2026-08-29
XS6D,L Tesoro Nacio Aj Cer A Des 30/09/26 $,US$,BCBA,argentina,Letras/Todas,2026-08-29
XYZ,Cedear Block Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XYZC,Cedear Block Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
XYZD,Cedear Block Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
YCAMD,"On Ypf Cl. 53 Regs 6,95% Vto. 21/07/2027",US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
YCAMO,"On Ypf Cl. 53 Regs 6,95% Vto. 21/07/2027",AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
YELP,Cedear Yelp Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
YELPD,Cedear Yelp Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
YFCDD,On Ypf Ener.Elec. C.12 V.29/08/26 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
YFCDO,On Ypf Ener.Elec. C.12 V.29/08/26 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
YFCGD,On Ypf Ener.Elec. C.15 V.27/02/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
YFCGO,On Ypf Ener.Elec. C.15 V.27/02/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
YFCID,On Ypf Energía Elec. Clase 17 Vto. 13/06/27 U$S,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
